v-sweep;V(/out1);user1;
1.147;0.00826273;-0.075929;
1.148;0.00818704;-0.0754675;
1.149;0.0081118;-0.0750078;
1.15;0.00803702;-0.0745499;
1.151;0.0079627;-0.0740937;
1.152;0.00788883;-0.0736392;
1.153;0.00781542;-0.0731865;
1.154;0.00774246;-0.0727354;
1.155;0.00766995;-0.072286;
1.156;0.00759789;-0.0718382;
1.157;0.00752627;-0.0713921;
1.158;0.0074551;-0.0709476;
1.159;0.00738438;-0.0705047;
1.16;0.00731409;-0.0700634;
1.161;0.00724425;-0.0696236;
1.162;0.00717485;-0.0691854;
1.163;0.00710588;-0.0687488;
1.164;0.00703735;-0.0683136;
1.165;0.00696925;-0.06788;
1.166;0.00690159;-0.0674478;
1.167;0.00683436;-0.0670172;
1.168;0.00676756;-0.066588;
1.169;0.00670118;-0.0661602;
1.17;0.00663523;-0.0657339;
1.171;0.00656971;-0.065309;
1.172;0.00650462;-0.0648855;
1.173;0.00643994;-0.0644634;
1.174;0.00637569;-0.0640427;
1.175;0.00631186;-0.0636233;
1.176;0.00624844;-0.0632053;
1.177;0.00618545;-0.0627886;
1.178;0.00612287;-0.0623733;
1.179;0.0060607;-0.0619593;
1.18;0.00599895;-0.0615466;
1.181;0.00593761;-0.0611352;
1.182;0.00587668;-0.0607251;
1.183;0.00581616;-0.0603162;
1.184;0.00575604;-0.0599087;
1.185;0.00569634;-0.0595023;
1.186;0.00563704;-0.0590972;
1.187;0.00557814;-0.0586934;
1.188;0.00551965;-0.0582908;
1.189;0.00546156;-0.0578894;
1.19;0.00540387;-0.0574892;
1.191;0.00534659;-0.0570902;
1.192;0.00528969;-0.0566923;
1.193;0.0052332;-0.0562957;
1.194;0.0051771;-0.0559003;
1.195;0.0051214;-0.055506;
1.196;0.00506609;-0.0551128;
1.197;0.00501117;-0.0547208;
1.198;0.00495665;-0.05433;
1.199;0.00490251;-0.0539403;
1.2;0.00484877;-0.0535517;
1.201;0.00479541;-0.0531643;
1.202;0.00474244;-0.052778;
1.203;0.00468985;-0.0523928;
1.204;0.00463765;-0.0520087;
1.205;0.00458584;-0.0516257;
1.206;0.0045344;-0.0512438;
1.207;0.00448335;-0.050863;
1.208;0.00443268;-0.0504833;
1.209;0.00438238;-0.0501047;
1.21;0.00433247;-0.0497272;
1.211;0.00428293;-0.0493507;
1.212;0.00423377;-0.0489754;
1.213;0.00418498;-0.0486011;
1.214;0.00413656;-0.0482278;
1.215;0.00408852;-0.0478557;
1.216;0.00404085;-0.0474846;
1.217;0.00399355;-0.0471146;
1.218;0.00394662;-0.0467457;
1.219;0.00390006;-0.0463778;
1.22;0.00385387;-0.046011;
1.221;0.00380804;-0.0456453;
1.222;0.00376258;-0.0452806;
1.223;0.00371748;-0.044917;
1.224;0.00367274;-0.0445545;
1.225;0.00362837;-0.044193;
1.226;0.00358436;-0.0438326;
1.227;0.0035407;-0.0434733;
1.228;0.00349741;-0.043115;
1.229;0.00345447;-0.0427578;
1.23;0.00341189;-0.0424017;
1.231;0.00336967;-0.0420467;
1.232;0.0033278;-0.0416928;
1.233;0.00328629;-0.0413399;
1.234;0.00324512;-0.0409881;
1.235;0.00320431;-0.0406374;
1.236;0.00316385;-0.0402879;
1.237;0.00312373;-0.0399394;
1.238;0.00308397;-0.039592;
1.239;0.00304455;-0.0392457;
1.24;0.00300548;-0.0389006;
1.241;0.00296675;-0.0385565;
1.242;0.00292836;-0.0382136;
1.243;0.00289032;-0.0378718;
1.244;0.00285262;-0.0375312;
1.245;0.00281526;-0.0371917;
1.246;0.00277824;-0.0368533;
1.247;0.00274155;-0.0365161;
1.248;0.0027052;-0.0361801;
1.249;0.00266919;-0.0358452;
1.25;0.00263351;-0.0355115;
1.251;0.00259817;-0.035179;
1.252;0.00256316;-0.0348477;
1.253;0.00252847;-0.0345176;
1.254;0.00249412;-0.0341887;
1.255;0.0024601;-0.033861;
1.256;0.0024264;-0.0335345;
1.257;0.00239303;-0.0332093;
1.258;0.00235998;-0.0328854;
1.259;0.00232726;-0.0325626;
1.26;0.00229485;-0.0322412;
1.261;0.00226277;-0.031921;
1.262;0.00223101;-0.0316021;
1.263;0.00219957;-0.0312845;
1.264;0.00216844;-0.0309682;
1.265;0.00213763;-0.0306532;
1.266;0.00210714;-0.0303396;
1.267;0.00207695;-0.0300273;
1.268;0.00204708;-0.0297163;
1.269;0.00201752;-0.0294067;
1.27;0.00198827;-0.0290985;
1.271;0.00195932;-0.0287916;
1.272;0.00193069;-0.0284861;
1.273;0.00190235;-0.0281821;
1.274;0.00187432;-0.0278794;
1.275;0.00184659;-0.0275782;
1.276;0.00181917;-0.0272784;
1.277;0.00179204;-0.0269801;
1.278;0.00176521;-0.0266832;
1.279;0.00173867;-0.0263879;
1.28;0.00171243;-0.026094;
1.281;0.00168648;-0.0258016;
1.282;0.00166083;-0.0255107;
1.283;0.00163546;-0.0252213;
1.284;0.00161038;-0.0249335;
1.285;0.00158559;-0.0246472;
1.286;0.00156109;-0.0243625;
1.287;0.00153687;-0.0240793;
1.288;0.00151293;-0.0237978;
1.289;0.00148927;-0.0235178;
1.29;0.0014659;-0.0232395;
1.291;0.00144279;-0.0229628;
1.292;0.00141997;-0.0226877;
1.293;0.00139742;-0.0224142;
1.294;0.00137514;-0.0221424;
1.295;0.00135313;-0.0218723;
1.296;0.0013314;-0.0216039;
1.297;0.00130993;-0.0213371;
1.298;0.00128872;-0.0210721;
1.299;0.00126778;-0.0208088;
1.3;0.0012471;-0.0205472;
1.301;0.00122669;-0.0202874;
1.302;0.00120653;-0.0200293;
1.303;0.00118663;-0.0197729;
1.304;0.00116698;-0.0195184;
1.305;0.00114759;-0.0192656;
1.306;0.00112845;-0.0190146;
1.307;0.00110956;-0.0187655;
1.308;0.00109092;-0.0185181;
1.309;0.00107253;-0.0182726;
1.31;0.00105438;-0.0180289;
1.311;0.00103647;-0.017787;
1.312;0.0010188;-0.017547;
1.313;0.00100138;-0.0173089;
1.314;0.000984185;-0.0170726;
1.315;0.00096723;-0.0168383;
1.316;0.000950508;-0.0166058;
1.317;0.000934018;-0.0163752;
1.318;0.000917758;-0.0161465;
1.319;0.000901725;-0.0159197;
1.32;0.000885919;-0.0156948;
1.321;0.000870336;-0.0154719;
1.322;0.000854975;-0.0152509;
1.323;0.000839834;-0.0150319;
1.324;0.000824911;-0.0148148;
1.325;0.000810204;-0.0145996;
1.326;0.000795712;-0.0143864;
1.327;0.000781432;-0.0141751;
1.328;0.000767362;-0.0139659;
1.329;0.0007535;-0.0137586;
1.33;0.000739844;-0.0135532;
1.331;0.000726393;-0.0133499;
1.332;0.000713145;-0.0131485;
1.333;0.000700096;-0.0129491;
1.334;0.000687246;-0.0127517;
1.335;0.000674593;-0.0125563;
1.336;0.000662134;-0.0123629;
1.337;0.000649867;-0.0121715;
1.338;0.000637791;-0.011982;
1.339;0.000625903;-0.0117946;
1.34;0.000614202;-0.0116092;
1.341;0.000602685;-0.0114257;
1.342;0.00059135;-0.0112443;
1.343;0.000580196;-0.0110648;
1.344;0.000569221;-0.0108873;
1.345;0.000558422;-0.0107118;
1.346;0.000547797;-0.0105383;
1.347;0.000537345;-0.0103668;
1.348;0.000527063;-0.0101973;
1.349;0.00051695;-0.0100297;
1.35;0.000507004;-0.00986415;
1.351;0.000497222;-0.00970055;
1.352;0.000487603;-0.0095389;
1.353;0.000478144;-0.00937922;
1.354;0.000468844;-0.0092215;
1.355;0.000459701;-0.00906572;
1.356;0.000450713;-0.00891189;
1.357;0.000441877;-0.00876;
1.358;0.000433193;-0.00861003;
1.359;0.000424657;-0.00846199;
1.36;0.000416269;-0.00831587;
1.361;0.000408026;-0.00817165;
1.362;0.000399926;-0.00802933;
1.363;0.000391967;-0.0078889;
1.364;0.000384148;-0.00775036;
1.365;0.000376466;-0.00761369;
1.366;0.00036892;-0.00747888;
1.367;0.000361509;-0.00734592;
1.368;0.000354229;-0.0072148;
1.369;0.000347079;-0.00708552;
1.37;0.000340058;-0.00695805;
1.371;0.000333163;-0.0068324;
1.372;0.000326393;-0.00670854;
1.373;0.000319746;-0.00658647;
1.374;0.00031322;-0.00646617;
1.375;0.000306813;-0.00634763;
1.376;0.000300525;-0.00623085;
1.377;0.000294352;-0.00611579;
1.378;0.000288293;-0.00600246;
1.379;0.000282347;-0.00589083;
1.38;0.000276511;-0.0057809;
1.381;0.000270785;-0.00567266;
1.382;0.000265166;-0.00556607;
1.383;0.000259653;-0.00546114;
1.384;0.000254244;-0.00535785;
1.385;0.000248937;-0.00525618;
1.386;0.000243731;-0.00515611;
1.387;0.000238625;-0.00505764;
1.388;0.000233616;-0.00496075;
1.389;0.000228703;-0.00486542;
1.39;0.000223885;-0.00477163;
1.391;0.00021916;-0.00467937;
1.392;0.000214526;-0.00458863;
1.393;0.000209983;-0.00449939;
1.394;0.000205528;-0.00441163;
1.395;0.00020116;-0.00432533;
1.396;0.000196877;-0.00424048;
1.397;0.000192679;-0.00415707;
1.398;0.000188563;-0.00407507;
1.399;0.000184528;-0.00399448;
1.4;0.000180574;-0.00391527;
1.401;0.000176698;-0.00383742;
1.402;0.000172899;-0.00376093;
1.403;0.000169176;-0.00368576;
1.404;0.000165528;-0.00361192;
1.405;0.000161952;-0.00353937;
1.406;0.000158449;-0.00346811;
1.407;0.000155016;-0.00339812;
1.408;0.000151653;-0.00332937;
1.409;0.000148357;-0.00326186;
1.41;0.000145129;-0.00319557;
1.411;0.000141966;-0.00313047;
1.412;0.000138868;-0.00306656;
1.413;0.000135833;-0.00300382;
1.414;0.00013286;-0.00294222;
1.415;0.000129949;-0.00288176;
1.416;0.000127097;-0.00282242;
1.417;0.000124304;-0.00276418;
1.418;0.000121568;-0.00270702;
1.419;0.00011889;-0.00265093;
1.42;0.000116267;-0.00259589;
1.421;0.000113698;-0.00254189;
1.422;0.000111183;-0.00248891;
1.423;0.00010872;-0.00243694;
