v-sweep;V(/out2);user0;
1.617;1.30595e-06;-3.41297e-05;
1.618;1.27226e-06;-3.32536e-05;
1.619;1.23944e-06;-3.23998e-05;
1.62;1.20746e-06;-3.15677e-05;
1.621;1.1763e-06;-3.07567e-05;
1.622;1.14595e-06;-2.99663e-05;
1.623;1.11637e-06;-2.9196e-05;
1.624;1.08755e-06;-2.84454e-05;
1.625;1.05948e-06;-2.77138e-05;
1.626;1.03213e-06;-2.70009e-05;
1.627;1.00548e-06;-2.63062e-05;
1.628;9.79515e-07;-2.56292e-05;
1.629;9.5422e-07;-2.49694e-05;
1.63;9.29576e-07;-2.43264e-05;
1.631;9.05567e-07;-2.36999e-05;
1.632;8.82176e-07;-2.30894e-05;
1.633;8.59388e-07;-2.24944e-05;
1.634;8.37187e-07;-2.19147e-05;
1.635;8.15559e-07;-2.13497e-05;
1.636;7.94488e-07;-2.07992e-05;
1.637;7.7396e-07;-2.02628e-05;
1.638;7.53962e-07;-1.97401e-05;
1.639;7.3448e-07;-1.92308e-05;
1.64;7.15501e-07;-1.87345e-05;
1.641;6.97011e-07;-1.82509e-05;
1.642;6.78999e-07;-1.77797e-05;
1.643;6.61451e-07;-1.73206e-05;
1.644;6.44357e-07;-1.68733e-05;
1.645;6.27705e-07;-1.64374e-05;
1.646;6.11483e-07;-1.60127e-05;
1.647;5.9568e-07;-1.55989e-05;
1.648;5.80285e-07;-1.51957e-05;
1.649;5.65288e-07;-1.48028e-05;
1.65;5.50679e-07;-1.44201e-05;
1.651;5.36448e-07;-1.40471e-05;
1.652;5.22585e-07;-1.36838e-05;
1.653;5.09081e-07;-1.33298e-05;
1.654;4.95925e-07;-1.29849e-05;
1.655;4.83111e-07;-1.26488e-05;
1.656;4.70628e-07;-1.23214e-05;
1.657;4.58468e-07;-1.20024e-05;
1.658;4.46623e-07;-1.16917e-05;
1.659;4.35085e-07;-1.13889e-05;
1.66;4.23845e-07;-1.10939e-05;
1.661;4.12897e-07;-1.08065e-05;
1.662;4.02232e-07;-1.05265e-05;
1.663;3.91844e-07;-1.02537e-05;
1.664;3.81725e-07;-9.98801e-06;
1.665;3.71868e-07;-9.72911e-06;
1.666;3.62267e-07;-9.47689e-06;
1.667;3.52914e-07;-9.23118e-06;
1.668;3.43804e-07;-8.9918e-06;
1.669;3.3493e-07;-8.75859e-06;
1.67;3.26287e-07;-8.53141e-06;
1.671;3.17868e-07;-8.31008e-06;
1.672;3.09667e-07;-8.09447e-06;
1.673;3.01679e-07;-7.88443e-06;
1.674;2.93898e-07;-7.67981e-06;
1.675;2.86319e-07;-7.48048e-06;
1.676;2.78937e-07;-7.28629e-06;
1.677;2.71747e-07;-7.09713e-06;
1.678;2.64743e-07;-6.91285e-06;
1.679;2.57921e-07;-6.73334e-06;
1.68;2.51276e-07;-6.55846e-06;
1.681;2.44804e-07;-6.38812e-06;
1.682;2.385e-07;-6.22217e-06;
1.683;2.3236e-07;-6.06052e-06;
1.684;2.26379e-07;-5.90305e-06;
1.685;2.20553e-07;-5.74966e-06;
1.686;2.14879e-07;-5.60024e-06;
1.687;2.09353e-07;-5.45468e-06;
1.688;2.0397e-07;-5.3129e-06;
1.689;1.98727e-07;-5.17478e-06;
1.69;1.93621e-07;-5.04025e-06;
1.691;1.88647e-07;-4.9092e-06;
1.692;1.83802e-07;-4.78154e-06;
1.693;1.79084e-07;-4.65719e-06;
1.694;1.74488e-07;-4.53607e-06;
1.695;1.70011e-07;-4.41808e-06;
1.696;1.65652e-07;-4.30315e-06;
1.697;1.61405e-07;-4.19121e-06;
1.698;1.57269e-07;-4.08216e-06;
1.699;1.53241e-07;-3.97595e-06;
1.7;1.49317e-07;-3.87249e-06;
1.701;1.45496e-07;-3.77171e-06;
1.702;1.41774e-07;-3.67355e-06;
1.703;1.38149e-07;-3.57794e-06;
1.704;1.34618e-07;-3.48481e-06;
1.705;1.31179e-07;-3.39409e-06;
1.706;1.2783e-07;-3.30574e-06;
1.707;1.24568e-07;-3.21967e-06;
1.708;1.2139e-07;-3.13584e-06;
1.709;1.18296e-07;-3.05419e-06;
1.71;1.15282e-07;-2.97466e-06;
1.711;1.12347e-07;-2.89719e-06;
1.712;1.09488e-07;-2.82174e-06;
1.713;1.06703e-07;-2.74825e-06;
1.714;1.03991e-07;-2.67666e-06;
1.715;1.0135e-07;-2.60694e-06;
1.716;9.87773e-08;-2.53903e-06;
1.717;9.62718e-08;-2.47289e-06;
1.718;9.38315e-08;-2.40846e-06;
1.719;9.14549e-08;-2.34571e-06;
1.72;8.91401e-08;-2.2846e-06;
1.721;8.68857e-08;-2.22507e-06;
1.722;8.469e-08;-2.16709e-06;
1.723;8.25515e-08;-2.11062e-06;
1.724;8.04688e-08;-2.05561e-06;
1.725;7.84403e-08;-2.00204e-06;
1.726;7.64647e-08;-1.94986e-06;
1.727;7.45406e-08;-1.89904e-06;
1.728;7.26666e-08;-1.84955e-06;
1.729;7.08415e-08;-1.80134e-06;
1.73;6.90639e-08;-1.75438e-06;
1.731;6.73327e-08;-1.70865e-06;
1.732;6.56466e-08;-1.66411e-06;
1.733;6.40045e-08;-1.62073e-06;
1.734;6.24052e-08;-1.57848e-06;
1.735;6.08475e-08;-1.53732e-06;
1.736;5.93305e-08;-1.49724e-06;
1.737;5.7853e-08;-1.45821e-06;
1.738;5.64141e-08;-1.42019e-06;
1.739;5.50127e-08;-1.38316e-06;
1.74;5.36478e-08;-1.3471e-06;
1.741;5.23185e-08;-1.31197e-06;
1.742;5.10238e-08;-1.27776e-06;
1.743;4.97629e-08;-1.24444e-06;
1.744;4.85349e-08;-1.21199e-06;
1.745;4.7339e-08;-1.18039e-06;
1.746;4.61742e-08;-1.14961e-06;
1.747;4.50397e-08;-1.11963e-06;
1.748;4.39349e-08;-1.09043e-06;
1.749;4.28589e-08;-1.062e-06;
1.75;4.18109e-08;-1.0343e-06;
1.751;4.07903e-08;-1.00733e-06;
1.752;3.97963e-08;-9.81059e-07;
1.753;3.88282e-08;-9.55475e-07;
1.754;3.78853e-08;-9.30557e-07;
1.755;3.6967e-08;-9.0629e-07;
1.756;3.60727e-08;-8.82655e-07;
1.757;3.52017e-08;-8.59636e-07;
1.758;3.43535e-08;-8.37218e-07;
1.759;3.35273e-08;-8.15385e-07;
1.76;3.27227e-08;-7.94121e-07;
1.761;3.19391e-08;-7.73412e-07;
1.762;3.11759e-08;-7.53243e-07;
1.763;3.04326e-08;-7.336e-07;
1.764;2.97087e-08;-7.1447e-07;
1.765;2.90036e-08;-6.95838e-07;
1.766;2.8317e-08;-6.77693e-07;
1.767;2.76482e-08;-6.60022e-07;
1.768;2.69969e-08;-6.42811e-07;
1.769;2.63626e-08;-6.2605e-07;
1.77;2.57448e-08;-6.09726e-07;
1.771;2.51432e-08;-5.93827e-07;
1.772;2.45572e-08;-5.78344e-07;
1.773;2.39865e-08;-5.63265e-07;
1.774;2.34307e-08;-5.4858e-07;
1.775;2.28893e-08;-5.34277e-07;
1.776;2.23621e-08;-5.20349e-07;
1.777;2.18486e-08;-5.06783e-07;
1.778;2.13485e-08;-4.93572e-07;
1.779;2.08615e-08;-4.80706e-07;
1.78;2.03871e-08;-4.68175e-07;
1.781;1.99251e-08;-4.55972e-07;
1.782;1.94752e-08;-4.44087e-07;
1.783;1.9037e-08;-4.32513e-07;
1.784;1.86102e-08;-4.21241e-07;
1.785;1.81945e-08;-4.10263e-07;
1.786;1.77896e-08;-3.99571e-07;
1.787;1.73953e-08;-3.89159e-07;
1.788;1.70113e-08;-3.79019e-07;
1.789;1.66373e-08;-3.69143e-07;
1.79;1.6273e-08;-3.59526e-07;
1.791;1.59182e-08;-3.50159e-07;
1.792;1.55727e-08;-3.41037e-07;
1.793;1.52362e-08;-3.32154e-07;
1.794;1.49084e-08;-3.23502e-07;
1.795;1.45892e-08;-3.15076e-07;
1.796;1.42783e-08;-3.06871e-07;
1.797;1.39754e-08;-2.98879e-07;
1.798;1.36805e-08;-2.91097e-07;
1.799;1.33932e-08;-2.83517e-07;
1.8;1.31135e-08;-2.76038e-07;
